time, nusers, response_time, n_servers, global_load_avg, global_mem_util, avg_num_apps_per_server 
  27200.0, 15,     8.112, 2,    0.0293,    0.0315, 0 
  27210.0, 15,    11.058, 2,    0.0272,    0.0311, 0 
  27220.0, 14,     8.797, 2,    0.0264,    0.0314, 0 
  27230.0, 14,     9.997, 2,    0.0259,    0.0315, 0 
  27240.0, 14,     9.853, 2,    0.0259,    0.0328, 0 
  27250.0, 13,    10.113, 2,    0.0204,    0.0312, 0 
  27260.0, 13,     9.855, 2,    0.0202,    0.0318, 0 
  27270.0, 13,     8.638, 2,    0.0226,    0.0309, 0 
  27280.0, 12,    10.447, 2,    0.0227,    0.0308, 0 
  27290.0, 12,    10.434, 2,    0.0232,    0.0312, 0 
  27300.0, 12,    12.123, 2,    0.0232,    0.0318, 0 
  27310.0, 12,     9.315, 2,    0.0201,    0.0305, 0 
  27320.0, 12,     9.145, 2,    0.0215,    0.0310, 0 
  27330.0, 11,     9.911, 2,    0.0247,    0.0313, 0 
  27340.0, 11,     7.905, 2,    0.0225,    0.0306, 0 
  27350.0, 11,    10.621, 2,    0.0223,    0.0320, 0 
  27360.0, 11,    10.051, 2,    0.0223,    0.0316, 0 
  27370.0, 10,     8.347, 2,    0.0147,    0.0310, 0 
  27380.0, 10,     9.781, 2,    0.0164,    0.0294, 0 
  27390.0, 10,    10.399, 2,    0.0185,    0.0307, 0 
  27400.0, 10,    10.568, 2,    0.0195,    0.0298, 0 
  27410.0, 10,    13.627, 2,    0.0222,    0.0305, 0 
  27420.0, 10,     9.595, 2,    0.0222,    0.0301, 0 
  27430.0, 10,    10.355, 2,    0.0253,    0.0303, 0 
  27440.0, 10,    12.771, 2,    0.0298,    0.0303, 0 
  27450.0, 10,    11.581, 2,    0.0287,    0.0315, 0 
  27460.0, 9,    10.091, 2,    0.0276,    0.0304, 0 
  27470.0, 9,     9.934, 2,    0.0258,    0.0275, 0 
  27480.0, 9,    13.246, 2,    0.0258,    0.0266, 0 
  27490.0, 9,    10.145, 2,    0.0239,    0.0269, 0 
  27500.0, 9,    14.063, 2,    0.0286,    0.0266, 0 
  27510.0, 9,     8.215, 2,    0.0237,    0.0274, 0 
  27520.0, 9,     9.020, 2,    0.0234,    0.0275, 0 
  27530.0, 9,    10.577, 2,    0.0243,    0.0262, 0 
  27540.0, 9,    13.874, 2,    0.0243,    0.0259, 0 
  27550.0, 8,    10.273, 2,    0.0197,    0.0251, 0 
  27560.0, 8,     8.112, 2,    0.0184,    0.0240, 0 
  27570.0, 8,    10.559, 2,    0.0190,    0.0245, 0 
  27580.0, 8,    10.282, 2,    0.0196,    0.0241, 0 
  27590.0, 8,    10.789, 2,    0.0205,    0.0247, 0 
  27600.0, 8,    11.203, 2,    0.0205,    0.0249, 0 
  27610.0, 8,     8.590, 2,    0.0176,    0.0232, 0 
  27620.0, 8,    11.549, 2,    0.0192,    0.0243, 0 
  27630.0, 8,    10.067, 2,    0.0196,    0.0239, 0 
  27640.0, 8,    10.547, 2,    0.0207,    0.0226, 0 
  27650.0, 8,    10.956, 2,    0.0216,    0.0224, 0 
  27660.0, 8,    10.928, 2,    0.0216,    0.0233, 0 
  27670.0, 8,     7.392, 2,    0.0159,    0.0243, 0 
  27680.0, 8,    10.432, 2,    0.0181,    0.0242, 0 
  27690.0, 8,    10.743, 2,    0.0177,    0.0236, 0 
  27700.0, 7,    10.441, 2,    0.0183,    0.0236, 0 
  27710.0, 7,    13.479, 2,    0.0181,    0.0212, 0 
  27720.0, 7,    10.553, 2,    0.0181,    0.0215, 0 
  27730.0, 7,     7.721, 2,    0.0095,    0.0219, 0 
  27740.0, 7,     9.572, 2,    0.0140,    0.0218, 0 
  27750.0, 7,    13.822, 2,    0.0176,    0.0210, 0 
  27760.0, 7,    13.144, 2,    0.0190,    0.0206, 0 
  27770.0, 7,    10.014, 2,    0.0190,    0.0201, 0 
  27780.0, 7,    12.360, 2,    0.0190,    0.0212, 0 
  27790.0, 7,    11.414, 2,    0.0250,    0.0208, 0 
  27800.0, 6,    11.342, 2,    0.0204,    0.0208, 0 
  27810.0, 6,     8.029, 2,    0.0169,    0.0204, 0 
  27820.0, 6,    10.555, 2,    0.0162,    0.0200, 0 
  27830.0, 6,    12.006, 2,    0.0161,    0.0193, 0 
  27840.0, 5,     9.250, 2,    0.0161,    0.0178, 0 
  27850.0, 5,     8.033, 2,    0.0081,    0.0173, 0 
  27860.0, 5,     9.980, 2,    0.0099,    0.0177, 0 
  27870.0, 5,     8.075, 2,    0.0089,    0.0166, 0 
  27880.0, 5,    15.472, 2,    0.0119,    0.0169, 0 
  27890.0, 5,     8.910, 2,    0.0116,    0.0168, 0 
  27900.0, 5,     7.922, 2,    0.0116,    0.0169, 0 
  27910.0, 5,     9.168, 2,    0.0119,    0.0169, 0 
  27920.0, 5,     9.517, 2,    0.0130,    0.0168, 0 
  27930.0, 5,    13.156, 2,    0.0144,    0.0168, 0 
  27940.0, 5,    10.117, 2,    0.0149,    0.0174, 0 
  27950.0, 4,     9.401, 2,    0.0147,    0.0161, 0 
  27960.0, 4,     8.406, 2,    0.0147,    0.0143, 0 
  27970.0, 4,    14.350, 2,    0.0188,    0.0151, 1 
  27980.0, 4,     9.141, 2,    0.0144,    0.0154, 1 
  27990.0, 4,     7.308, 2,    0.0123,    0.0141, 1 
  28000.0, 4,     6.873, 2,    0.0105,    0.0148, 1 
  28010.0, 3,    11.277, 2,    0.0098,    0.0148, 1 
  28020.0, 3,    12.960, 2,    0.0098,    0.0107, 1 
  28030.0, 3,    10.809, 2,    0.0097,    0.0104, 1 
  28040.0, 3,    15.591, 2,    0.0091,    0.0106, 1 
  28050.0, 3,     9.635, 2,    0.0075,    0.0093, 1 
  28060.0, 3,    12.581, 2,    0.0081,    0.0108, 1 
  28070.0, 3,     6.844, 2,    0.0076,    0.0109, 1 
  28080.0, 3,    17.328, 2,    0.0076,    0.0107, 1 
  28090.0, 3,     9.445, 2,    0.0071,    0.0105, 0 
  28100.0, 3,    11.438, 2,    0.0081,    0.0099, 0 
  28110.0, 3,     9.532, 2,    0.0087,    0.0101, 0 
  28120.0, 3,    11.811, 2,    0.0080,    0.0118, 0 
  28130.0, 3,    10.445, 2,    0.0079,    0.0109, 0 
  28140.0, 3,    16.680, 2,    0.0079,    0.0109, 0 
  28150.0, 3,    16.454, 2,    0.0189,    0.0106, 0 
  28160.0, 3,     9.017, 2,    0.0119,    0.0105, 0 
  28170.0, 3,    10.077, 2,    0.0102,    0.0100, 0 
  28180.0, 3,     8.048, 2,    0.0094,    0.0105, 0 
  28190.0, 3,     5.108, 2,    0.0083,    0.0098, 0 
  28200.0, 3,    11.279, 2,    0.0083,    0.0109, 0 
  28210.0, 3,     6.541, 2,    0.0049,    0.0102, 0 
  28220.0, 3,    13.457, 2,    0.0095,    0.0104, 0 
  28230.0, 3,     7.064, 2,    0.0085,    0.0107, 0 
  28240.0, 3,     7.415, 2,    0.0077,    0.0107, 0 
  28250.0, 3,     8.020, 2,    0.0076,    0.0101, 0 
  28260.0, 3,     7.248, 2,    0.0076,    0.0107, 0 
  28270.0, 3,     9.305, 2,    0.0102,    0.0107, 0 
  28280.0, 3,    11.858, 2,    0.0092,    0.0106, 0 
  28290.0, 3,     9.459, 2,    0.0088,    0.0103, 0 
  28300.0, 3,    10.101, 2,    0.0081,    0.0094, 0 
  28310.0, 3,    16.420, 2,    0.0105,    0.0105, 0 
  28320.0, 3,    10.535, 2,    0.0105,    0.0107, 0 
  28330.0, 3,     6.006, 2,    0.0052,    0.0101, 0 
  28340.0, 3,    10.794, 2,    0.0069,    0.0099, 0 
  28350.0, 3,     9.368, 2,    0.0072,    0.0104, 0 
  28360.0, 3,    11.898, 2,    0.0078,    0.0097, 0 
  28370.0, 3,     7.285, 2,    0.0070,    0.0098, 0 
  28380.0, 3,     7.107, 2,    0.0070,    0.0104, 0 
  28390.0, 3,     6.152, 2,    0.0060,    0.0089, 0 
  28400.0, 3,     8.015, 2,    0.0080,    0.0088, 0 
  28410.0, 3,     7.667, 2,    0.0062,    0.0078, 0 
  28420.0, 3,     8.052, 2,    0.0051,    0.0072, 0 
  28430.0, 3,     9.447, 2,    0.0055,    0.0096, 0 
  28440.0, 3,    11.761, 2,    0.0055,    0.0086, 0 
  28450.0, 3,     7.922, 2,    0.0062,    0.0089, 0 
  28460.0, 3,    11.434, 2,    0.0062,    0.0086, 0 
  28470.0, 3,    13.135, 2,    0.0087,    0.0091, 0 
  28480.0, 3,    13.045, 2,    0.0085,    0.0089, 0 
  28490.0, 3,     7.079, 2,    0.0076,    0.0089, 0 
  28500.0, 3,     9.639, 2,    0.0076,    0.0088, 0 
  28510.0, 3,     8.602, 2,    0.0066,    0.0091, 0 
  28520.0, 3,     6.111, 2,    0.0051,    0.0093, 0 
  28530.0, 3,    12.700, 2,    0.0060,    0.0089, 0 
  28540.0, 2,     6.801, 2,    0.0051,    0.0067, 0 
  28550.0, 2,     8.822, 2,    0.0048,    0.0065, 0 
  28560.0, 2,     3.852, 2,    0.0048,    0.0059, 0 
  28570.0, 2,    13.781, 2,    0.0100,    0.0055, 0 
  28580.0, 2,    10.128, 2,    0.0088,    0.0064, 0 
  28590.0, 2,     9.160, 2,    0.0072,    0.0062, 0 
  28600.0, 2,    10.574, 2,    0.0066,    0.0066, 0 
  28610.0, 2,     4.857, 2,    0.0056,    0.0061, 0 
  28620.0, 2,    10.037, 2,    0.0056,    0.0057, 0 
  28630.0, 2,    12.299, 2,    0.0056,    0.0067, 0 
  28640.0, 2,     7.969, 2,    0.0053,    0.0071, 0 
  28650.0, 2,     8.719, 2,    0.0056,    0.0073, 0 
  28660.0, 2,    15.466, 2,    0.0053,    0.0073, 0 
  28670.0, 2,     7.903, 2,    0.0047,    0.0073, 0 
  28680.0, 2,     9.638, 2,    0.0047,    0.0077, 0 
  28690.0, 2,    15.240, 2,    0.0064,    0.0070, 0 
  28700.0, 2,    12.007, 2,    0.0068,    0.0069, 0 
  28710.0, 2,     8.520, 2,    0.0061,    0.0068, 0 
  28720.0, 2,    11.637, 2,    0.0051,    0.0071, 0 
  28730.0, 2,    13.258, 2,    0.0056,    0.0074, 0 
  28740.0, 2,    11.057, 2,    0.0056,    0.0080, 0 
  28750.0, 2,     7.064, 2,    0.0036,    0.0075, 0 
  28760.0, 2,    14.541, 2,    0.0057,    0.0077, 0 
  28770.0, 2,    10.751, 2,    0.0053,    0.0070, 0 
  28780.0, 2,    14.815, 2,    0.0062,    0.0065, 0 
  28790.0, 2,     5.100, 2,    0.0055,    0.0071, 0 
  28800.0, 2,    11.336, 2,    0.0055,    0.0077, 0 
  28810.0, 2,    12.843, 2,    0.0064,    0.0084, 0 
  28820.0, 2,     9.924, 2,    0.0068,    0.0080, 0 
  28830.0, 2,     5.498, 2,    0.0061,    0.0074, 0 
  28840.0, 2,    16.585, 2,    0.0058,    0.0070, 0 
  28850.0, 2,     9.212, 2,    0.0057,    0.0078, 0 
  28860.0, 2,     9.987, 2,    0.0057,    0.0067, 0 
  28870.0, 2,    13.723, 2,    0.0072,    0.0070, 0 
  28880.0, 2,     9.300, 2,    0.0073,    0.0061, 0 
  28890.0, 2,    11.436, 2,    0.0065,    0.0060, 0 
  28900.0, 2,     7.623, 2,    0.0055,    0.0070, 0 
  28910.0, 2,    14.358, 2,    0.0057,    0.0055, 0 
  28920.0, 2,    12.788, 2,    0.0057,    0.0061, 0 
  28930.0, 2,     9.436, 2,    0.0070,    0.0057, 0 
  28940.0, 2,     8.165, 2,    0.0051,    0.0062, 0 
  28950.0, 2,     7.468, 2,    0.0054,    0.0058, 0 
  28960.0, 2,     5.957, 2,    0.0047,    0.0057, 0 
  28970.0, 2,     9.962, 2,    0.0048,    0.0062, 0 
  28980.0, 2,    13.892, 2,    0.0048,    0.0063, 0 
  28990.0, 2,    10.997, 2,    0.0095,    0.0060, 0 
  29000.0, 2,     9.711, 2,    0.0068,    0.0062, 0 
  29010.0, 2,    12.234, 2,    0.0070,    0.0060, 0 
  29020.0, 2,    11.005, 2,    0.0060,    0.0058, 0 
  29030.0, 2,    12.790, 2,    0.0061,    0.0050, 0 
  29040.0, 2,     9.220, 2,    0.0061,    0.0061, 0 
  29050.0, 2,     6.341, 2,    0.0041,    0.0060, 0 
  29060.0, 2,     9.152, 2,    0.0039,    0.0061, 0 
  29070.0, 2,    14.522, 2,    0.0062,    0.0062, 0 
  29080.0, 2,     6.462, 2,    0.0050,    0.0061, 0 
  29090.0, 2,    11.454, 2,    0.0051,    0.0059, 0 
  29100.0, 2,     9.573, 2,    0.0051,    0.0060, 0 
  29110.0, 2,    11.368, 2,    0.0070,    0.0063, 0 
  29120.0, 2,    14.962, 2,    0.0072,    0.0030, 0 
  29130.0, 2,    10.433, 2,    0.0061,    0.0064, 0 
  29140.0, 2,    14.574, 2,    0.0076,    0.0063, 0 
  29150.0, 2,     5.828, 2,    0.0068,    0.0063, 0 
  29160.0, 2,     5.300, 2,    0.0068,    0.0061, 0 
  29170.0, 2,     8.577, 2,    0.0039,    0.0062, 0 
  29180.0, 2,    13.762, 2,    0.0040,    0.0060, 0 
  29190.0, 2,     7.393, 2,    0.0037,    0.0063, 0 
  29200.0, 2,    15.188, 2,    0.0047,    0.0056, 0 
  29210.0, 2,    11.956, 2,    0.0052,    0.0065, 0 
  29220.0, 2,    10.088, 2,    0.0052,    0.0060, 0 
  29230.0, 2,     7.880, 2,    0.0030,    0.0059, 0 
  29240.0, 2,    11.696, 2,    0.0045,    0.0058, 0 
  29250.0, 2,     5.984, 2,    0.0037,    0.0060, 0 
  29260.0, 2,    13.519, 2,    0.0046,    0.0060, 0 
  29270.0, 2,    12.177, 2,    0.0049,    0.0060, 0 
  29280.0, 2,     5.066, 2,    0.0049,    0.0066, 0 
  29290.0, 2,    10.426, 2,    0.0067,    0.0058, 0 
  29300.0, 2,     6.861, 2,    0.0046,    0.0057, 0 
  29310.0, 2,    13.196, 2,    0.0053,    0.0064, 0 
  29320.0, 2,     8.610, 2,    0.0052,    0.0061, 0 
  29330.0, 2,     9.677, 2,    0.0061,    0.0062, 0 
  29340.0, 2,    12.032, 2,    0.0061,    0.0060, 0 
  29350.0, 2,     7.885, 2,    0.0046,    0.0060, 0 
  29360.0, 2,    10.401, 2,    0.0052,    0.0057, 0 
  29370.0, 2,     7.853, 2,    0.0044,    0.0063, 0 
  29380.0, 2,     2.265, 2,    0.0035,    0.0066, 0 
  29390.0, 2,    11.560, 2,    0.0037,    0.0059, 0 
  29400.0, 2,    11.380, 2,    0.0037,    0.0054, 0 
  29410.0, 2,     8.898, 2,    0.0060,    0.0062, 0 
  29420.0, 2,     6.943, 2,    0.0043,    0.0064, 0 
  29430.0, 2,     9.538, 2,    0.0051,    0.0061, 0 
  29440.0, 2,    12.540, 2,    0.0053,    0.0057, 0 
  29450.0, 2,     8.038, 2,    0.0056,    0.0056, 0 
  29460.0, 2,    12.165, 2,    0.0056,    0.0059, 0 
  29470.0, 2,     4.871, 2,    0.0020,    0.0065, 0 
  29480.0, 2,     7.297, 2,    0.0025,    0.0063, 0 
  29490.0, 2,    14.821, 2,    0.0037,    0.0058, 0 
  29500.0, 2,    13.593, 2,    0.0036,    0.0066, 0 
  29510.0, 2,     3.959, 2,    0.0033,    0.0062, 0 
  29520.0, 2,    21.386, 2,    0.0033,    0.0064, 0 
  29530.0, 2,    13.813, 2,    0.0083,    0.0061, 0 
  29540.0, 2,    10.841, 2,    0.0059,    0.0063, 0 
  29550.0, 2,     6.213, 2,    0.0045,    0.0062, 0 
  29560.0, 2,    13.225, 2,    0.0049,    0.0062, 0 
  29570.0, 2,    11.437, 2,    0.0049,    0.0067, 0 
  29580.0, 2,     8.143, 2,    0.0049,    0.0058, 0 
  29590.0, 2,    11.241, 2,    0.0082,    0.0061, 0 
  29600.0, 2,    18.946, 2,    0.0103,    0.0057, 0 
  29610.0, 2,     8.688, 2,    0.0079,    0.0060, 0 
  29620.0, 2,    19.819, 2,    0.0072,    0.0054, 0 
  29630.0, 2,     6.517, 2,    0.0064,    0.0063, 0 
  29640.0, 2,     9.384, 2,    0.0064,    0.0058, 0 
  29650.0, 2,     9.870, 2,    0.0093,    0.0062, 0 
  29660.0, 2,    17.627, 2,    0.0080,    0.0063, 0 
  29670.0, 2,    10.719, 2,    0.0075,    0.0066, 0 
  29680.0, 2,    12.686, 2,    0.0073,    0.0054, 0 
  29690.0, 2,     8.908, 2,    0.0069,    0.0063, 0 
  29700.0, 2,     9.579, 2,    0.0069,    0.0067, 0 
  29710.0, 2,    11.153, 2,    0.0078,    0.0062, 0 
  29720.0, 2,    10.899, 2,    0.0070,    0.0056, 0 
  29730.0, 2,    11.800, 2,    0.0075,    0.0066, 0 
  29740.0, 2,    12.033, 2,    0.0067,    0.0063, 0 
  29750.0, 2,    14.797, 2,    0.0067,    0.0065, 0 
  29760.0, 2,    15.352, 2,    0.0067,    0.0060, 0 
  29770.0, 2,    10.389, 2,    0.0063,    0.0072, 0 
  29780.0, 2,     9.492, 2,    0.0057,    0.0070, 0 
  29790.0, 2,     8.619, 2,    0.0044,    0.0029, 0 
  29800.0, 2,    11.298, 2,    0.0043,    0.0072, 0 
  29810.0, 2,     5.406, 2,    0.0041,    0.0079, 0 
  29820.0, 2,     9.692, 2,    0.0041,    0.0073, 0 
  29830.0, 2,    10.149, 2,    0.0088,    0.0073, 0 
  29840.0, 2,    11.688, 2,    0.0076,    0.0081, 0 
  29850.0, 2,     9.118, 2,    0.0060,    0.0072, 0 
  29860.0, 2,     5.847, 2,    0.0051,    0.0070, 0 
  29870.0, 2,     5.656, 2,    0.0048,    0.0072, 0 
  29880.0, 2,    11.076, 2,    0.0048,    0.0076, 0 
  29890.0, 2,    10.625, 2,    0.0096,    0.0073, 0 
  29900.0, 2,    10.613, 2,    0.0091,    0.0077, 0 
  29910.0, 2,    14.545, 2,    0.0087,    0.0082, 0 
  29920.0, 2,     8.895, 2,    0.0072,    0.0072, 0 
  29930.0, 2,    11.570, 2,    0.0066,    0.0079, 0 
  29940.0, 2,    13.738, 2,    0.0066,    0.0077, 0 
  29950.0, 2,     8.552, 2,    0.0044,    0.0075, 0 
  29960.0, 2,    13.916, 2,    0.0050,    0.0074, 0 
  29970.0, 2,    12.041, 2,    0.0066,    0.0071, 0 
  29980.0, 2,    12.234, 2,    0.0060,    0.0069, 0 
  29990.0, 2,     7.859, 2,    0.0057,    0.0079, 0 
  30000.0, 2,    10.706, 2,    0.0057,    0.0075, 0 
  30010.0, 2,     9.887, 2,    0.0075,    0.0073, 0 
  30020.0, 2,     9.437, 2,    0.0050,    0.0078, 0 
  30030.0, 2,     4.873, 2,    0.0041,    0.0072, 0 
  30040.0, 2,    11.478, 2,    0.0048,    0.0075, 0 
  30050.0, 2,     8.715, 2,    0.0049,    0.0082, 0 
  30060.0, 2,    10.275, 2,    0.0049,    0.0078, 0 
  30070.0, 2,    10.423, 2,    0.0085,    0.0074, 0 
  30080.0, 2,    13.477, 2,    0.0114,    0.0074, 0 
  30090.0, 2,    13.497, 2,    0.0093,    0.0082, 0 
  30100.0, 2,     4.519, 2,    0.0072,    0.0068, 0 
  30110.0, 2,    10.736, 2,    0.0078,    0.0077, 1 
  30120.0, 2,     6.269, 2,    0.0078,    0.0097, 1 
  30130.0, 2,    12.303, 2,    0.0040,    0.0102, 1 
  30140.0, 2,    10.551, 2,    0.0043,    0.0085, 1 
  30150.0, 2,     5.333, 2,    0.0037,    0.0096, 1 
  30160.0, 2,     8.616, 2,    0.0037,    0.0087, 1 
  30170.0, 2,     5.260, 2,    0.0034,    0.0096, 1 
  30180.0, 2,    11.238, 2,    0.0034,    0.0074, 1 
  30190.0, 2,     4.349, 2,    0.0017,    0.0079, 0 
  30200.0, 2,     6.808, 2,    0.0029,    0.0074, 0 
  30210.0, 2,    13.883, 2,    0.0042,    0.0080, 0 
  30220.0, 2,    14.688, 2,    0.0050,    0.0071, 0 
  30230.0, 2,     7.374, 2,    0.0049,    0.0072, 0 
  30240.0, 2,     8.872, 2,    0.0049,    0.0092, 1 
  30250.0, 2,    11.106, 2,    0.0046,    0.0094, 1 
  30260.0, 2,    12.956, 2,    0.0047,    0.0081, 1 
  30270.0, 2,     8.662, 2,    0.0043,    0.0081, 1 
  30280.0, 2,     4.323, 2,    0.0036,    0.0088, 1 
  30290.0, 2,     7.072, 2,    0.0033,    0.0085, 1 
  30300.0, 2,     7.767, 2,    0.0033,    0.0093, 1 
  30310.0, 2,     5.786, 2,    0.0026,    0.0073, 0 
  30320.0, 2,     4.252, 2,    0.0013,    0.0030, 0 
  30330.0, 2,     8.815, 2,    0.0024,    0.0081, 0 
  30340.0, 2,    11.939, 2,    0.0035,    0.0067, 0 
  30350.0, 2,    14.524, 2,    0.0037,    0.0070, 0 
  30360.0, 2,    11.149, 2,    0.0037,    0.0072, 0 
  30370.0, 2,     6.635, 2,    0.0044,    0.0059, 0 
  30380.0, 2,     6.283, 2,    0.0031,    0.0061, 0 
  30390.0, 2,    28.484, 2,    0.0030,    0.0031, 0 
  30400.0, 2,    15.804, 2,    0.0038,    0.0062, 0 
  30410.0, 2,     6.086, 2,    0.0037,    0.0051, 0 
  30420.0, 2,     7.087, 2,    0.0037,    0.0064, 0 
  30430.0, 2,    14.323, 2,    0.0032,    0.0063, 0 
  30440.0, 2,    13.835, 2,    0.0070,    0.0059, 0 
  30450.0, 2,     9.782, 2,    0.0067,    0.0060, 0 
  30460.0, 2,     9.104, 2,    0.0058,    0.0064, 0 
  30470.0, 2,    10.336, 2,    0.0054,    0.0052, 0 
  30480.0, 2,     5.502, 2,    0.0054,    0.0061, 0 
  30490.0, 2,    11.259, 2,    0.0059,    0.0065, 0 
  30500.0, 2,    12.908, 2,    0.0067,    0.0056, 0 
  30510.0, 2,    11.157, 2,    0.0070,    0.0058, 0 
  30520.0, 2,     8.402, 2,    0.0062,    0.0063, 0 
  30530.0, 2,    15.370, 2,    0.0068,    0.0060, 0 
  30540.0, 2,    13.035, 2,    0.0068,    0.0062, 0 
  30550.0, 2,    11.267, 2,    0.0056,    0.0059, 0 
  30560.0, 2,     5.467, 2,    0.0032,    0.0060, 0 
  30570.0, 2,     3.890, 2,    0.0026,    0.0061, 0 
  30580.0, 2,    10.493, 2,    0.0041,    0.0060, 0 
  30590.0, 2,     8.076, 2,    0.0042,    0.0060, 0 
  30600.0, 2,    10.494, 2,    0.0042,    0.0060, 0 
  30610.0, 2,     5.602, 2,    0.0027,    0.0056, 0 
  30620.0, 2,     9.228, 2,    0.0054,    0.0057, 0 
  30630.0, 2,     3.491, 2,    0.0040,    0.0060, 0 
  30640.0, 2,     8.418, 2,    0.0043,    0.0059, 0 
  30650.0, 2,    10.247, 2,    0.0046,    0.0053, 0 
  30660.0, 2,     8.539, 2,    0.0046,    0.0061, 0 
  30670.0, 2,     8.969, 2,    0.0075,    0.0060, 0 
  30680.0, 2,    11.865, 2,    0.0069,    0.0063, 0 
  30690.0, 2,    10.865, 2,    0.0065,    0.0060, 0 
  30700.0, 2,    12.878, 2,    0.0064,    0.0063, 0 
  30710.0, 2,    13.684, 2,    0.0067,    0.0060, 0 
  30720.0, 2,    10.070, 2,    0.0067,    0.0030, 0 
  30730.0, 2,    12.580, 2,    0.0065,    0.0060, 0 
  30740.0, 2,    14.461, 2,    0.0061,    0.0063, 0 
  30750.0, 2,    10.054, 2,    0.0057,    0.0065, 0 
  30760.0, 2,     5.817, 2,    0.0049,    0.0062, 0 
  30770.0, 2,    12.610, 2,    0.0052,    0.0064, 0 
  30780.0, 2,    11.389, 2,    0.0052,    0.0056, 0 
  30790.0, 2,    11.289, 2,    0.0075,    0.0063, 0 
  30800.0, 2,    11.177, 2,    0.0071,    0.0064, 0 
  30810.0, 2,     4.674, 2,    0.0049,    0.0060, 0 
  30820.0, 2,    10.336, 2,    0.0047,    0.0056, 0 
  30830.0, 2,    10.077, 2,    0.0049,    0.0059, 0 
  30840.0, 2,     7.243, 2,    0.0049,    0.0064, 0 
  30850.0, 2,     8.653, 2,    0.0061,    0.0058, 0 
  30860.0, 2,     9.951, 2,    0.0062,    0.0062, 0 
  30870.0, 2,    12.413, 2,    0.0055,    0.0057, 0 
  30880.0, 2,     9.026, 2,    0.0051,    0.0062, 0 
  30890.0, 2,    14.057, 2,    0.0052,    0.0063, 0 
  30900.0, 2,     3.763, 2,    0.0052,    0.0061, 0 
  30910.0, 2,    10.050, 2,    0.0069,    0.0059, 0 
  30920.0, 2,     5.237, 2,    0.0048,    0.0060, 0 
  30930.0, 2,     9.915, 2,    0.0054,    0.0056, 0 
  30940.0, 2,     6.884, 2,    0.0049,    0.0060, 0 
  30950.0, 2,     5.363, 2,    0.0046,    0.0060, 0 
  30960.0, 2,     9.817, 2,    0.0046,    0.0061, 0 
  30970.0, 2,     7.917, 2,    0.0059,    0.0059, 0 
  30980.0, 2,     9.693, 2,    0.0066,    0.0060, 0 
  30990.0, 2,    10.212, 2,    0.0068,    0.0062, 0 
  31000.0, 2,     9.625, 2,    0.0062,    0.0063, 0 
  31010.0, 2,    14.924, 2,    0.0062,    0.0054, 0 
  31020.0, 2,    13.460, 2,    0.0062,    0.0058, 0 
  31030.0, 2,    18.352, 2,    0.0126,    0.0056, 0 
  31040.0, 2,     8.805, 2,    0.0088,    0.0062, 0 
  31050.0, 2,     4.731, 2,    0.0064,    0.0058, 0 
  31060.0, 2,    14.707, 2,    0.0067,    0.0064, 0 
  31070.0, 2,    10.921, 2,    0.0071,    0.0057, 0 
  31080.0, 2,    15.731, 2,    0.0071,    0.0064, 0 
  31090.0, 2,    10.472, 2,    0.0075,    0.0058, 0 
  31100.0, 2,     7.169, 2,    0.0056,    0.0061, 0 
  31110.0, 2,     6.607, 2,    0.0053,    0.0059, 0 
  31120.0, 2,     8.444, 2,    0.0052,    0.0054, 0 
  31130.0, 2,    12.008, 2,    0.0052,    0.0057, 0 
  31140.0, 2,     8.038, 2,    0.0052,    0.0056, 0 
  31150.0, 2,    11.775, 2,    0.0082,    0.0058, 0 
  31160.0, 2,     8.812, 2,    0.0052,    0.0061, 0 
  31170.0, 2,     7.667, 2,    0.0038,    0.0059, 0 
  31180.0, 2,     5.831, 2,    0.0032,    0.0065, 0 
  31190.0, 1,    11.235, 2,    0.0041,    0.0060, 0 
  31200.0, 1,     6.324, 2,    0.0041,    0.0025, 0 
  31210.0, 1,     4.083, 2,    0.0010,    0.0031, 0 
  31220.0, 1,    15.935, 2,    0.0025,    0.0030, 0 
  31230.0, 1,    14.310, 2,    0.0034,    0.0028, 0 
  31240.0, 1,     7.178, 2,    0.0027,    0.0035, 0 
  31250.0, 1,     7.454, 2,    0.0024,    0.0030, 0 
  31260.0, 1,     9.122, 2,    0.0024,    0.0027, 0 
  31270.0, 1,    12.046, 2,    0.0013,    0.0026, 0 
  31280.0, 1,     8.891, 2,    0.0024,    0.0029, 0 
  31290.0, 1,     7.251, 2,    0.0021,    0.0031, 0 
  31300.0, 1,     5.603, 2,    0.0020,    0.0029, 0 
  31310.0, 1,    12.485, 2,    0.0023,    0.0030, 0 
  31320.0, 1,    15.935, 2,    0.0023,    0.0030, 0 
  31330.0, 1,     8.687, 2,    0.0023,    0.0029, 0 
  31340.0, 1,     1.652, 2,    0.0010,    0.0032, 0 
  31350.0, 1,     7.158, 2,    0.0017,    0.0031, 0 
  31360.0, 1,     8.933, 2,    0.0017,    0.0033, 0 
  31370.0, 1,    10.480, 2,    0.0021,    0.0031, 0 
  31380.0, 1,    23.647, 2,    0.0021,    0.0029, 0 
  31390.0, 1,    14.356, 2,    0.0048,    0.0030, 0 
  31400.0, 1,     6.019, 2,    0.0033,    0.0029, 0 
  31410.0, 1,     9.344, 2,    0.0031,    0.0031, 0 
